金额,商品,支付时间,地点,商品大类,商品二级类
1.0,香豆干,2017/6/3 09:17,D,非饮料,肉干/豆制品/蛋
4.0,85g新麦潮北海道吐司,2017/6/3 10:03,D,非饮料,饼干糕点
6.5,430g泰奇八宝粥,2017/6/3 10:26,D,非饮料,方便速食
2.5,伊利优酸乳,2017/6/3 11:12,D,饮料,乳制品
5.5,205g伊利安慕希原味,2017/6/3 11:25,D,饮料,乳制品
3.0,可口可乐最新款,2017/6/3 11:41,D,饮料,碳酸饮料
1.5,40g双汇玉米热狗肠,2017/6/3 12:32,D,非饮料,肉干/豆制品/蛋
6.5,70g乐事薯片黄瓜味,2017/6/3 13:43,D,非饮料,膨化食品
1.5,鸭翅,2017/6/3 14:20,D,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/6/3 14:45,D,饮料,碳酸饮料
5.0,85g统一老坛酸菜牛肉面,2017/6/3 14:58,D,非饮料,方便速食
2.5,伊利优酸乳,2017/6/3 15:24,D,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/6/3 15:56,D,非饮料,肉干/豆制品/蛋
2.4,20g咪咪虾条马来西亚风味,2017/6/3 16:03,D,非饮料,膨化食品
3.5,东鹏特饮,2017/6/3 16:04,D,饮料,功能饮料
3.5,王老吉（罐）,2017/6/3 16:18,D,饮料,茶饮料
3.5,王老吉（罐）,2017/6/3 16:20,D,饮料,茶饮料
2.0,怡宝纯净水,2017/6/3 16:24,D,饮料,水
3.0,果粒橙,2017/6/3 16:25,D,饮料,果蔬饮料
5.0,500ml统一阿萨姆奶茶,2017/6/3 17:08,D,饮料,茶饮料
3.5,85g新麦潮手撕面包（提子味）,2017/6/3 17:16,D,非饮料,饼干糕点
6.5,91g徐福记凤梨酥,2017/6/3 17:31,D,非饮料,饼干糕点
2.5,伊利优酸乳,2017/6/3 18:12,D,饮料,乳制品
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/3 18:59,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/3 19:04,D,饮料,水
1.5,12g劲仔小鱼麻辣味,2017/6/3 19:58,D,非饮料,肉干/豆制品/蛋
6.0,86g合味道海鲜风味,2017/6/3 20:16,D,非饮料,方便速食
2.0,怡宝纯净水,2017/6/3 21:08,D,饮料,水
4.0,银鹭八宝粥,2017/6/3 21:18,D,饮料,方便速食
6.0,红牛,2017/6/3 21:37,D,饮料,功能饮料
1.0,香豆干,2017/6/3 21:38,D,非饮料,肉干/豆制品/蛋
6.0,86g合味道浓猪骨味,2017/6/3 21:52,D,非饮料,方便速食
4.5,250ml燕塘甜牛奶,2017/6/4 01:55,D,饮料,乳制品
8.5,225g味之不规则饼干芝士味,2017/6/4 02:20,D,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/6/4 08:02,D,饮料,茶饮料
3.5,东鹏特饮,2017/6/4 08:51,D,饮料,功能饮料
3.0,40g双汇玉米热狗肠,2017/6/4 10:04,D,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/6/4 10:35,D,非饮料,膨化食品
1.5,40g双汇玉米热狗肠,2017/6/4 11:56,D,非饮料,肉干/豆制品/蛋
4.5,52g旺旺仙贝,2017/6/4 13:01,D,非饮料,膨化食品
4.0,150g健能酸奶原味,2017/6/4 15:01,D,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/6/4 15:35,D,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘红枣牛奶,2017/6/4 16:17,D,饮料,乳制品
6.0,红牛,2017/6/4 16:17,D,饮料,功能饮料
3.0,统一冰红茶,2017/6/4 16:20,D,饮料,茶饮料
1.0,鸭翅,2017/6/4 16:35,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/4 16:36,D,饮料,水
54.0,260g马来西亚进口茱蒂丝口口香饼干,2017/6/4 16:46,D,非饮料,饼干糕点
5.5,268ml雀巢咖啡丝滑拿铁,2017/6/4 16:57,D,饮料,咖啡
4.0,营养快线,2017/6/4 16:57,D,饮料,乳制品
4.0,好吃点,2017/6/4 17:06,D,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/6/4 17:22,D,饮料,茶饮料
1.8,32g卫龙亲嘴烧,2017/6/4 17:26,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/6/4 17:37,D,饮料,植物蛋白
1.5,12g劲仔小鱼麻辣味,2017/6/4 17:47,D,非饮料,肉干/豆制品/蛋
4.8,20g咪咪虾条马来西亚风味,2017/6/4 17:48,D,非饮料,膨化食品
1.8,32g卫龙亲嘴烧,2017/6/4 17:50,D,非饮料,肉干/豆制品/蛋
6.0,78g合味道杯面香菇炖鸡风味,2017/6/4 17:53,D,非饮料,方便速食
1.8,32g卫龙亲嘴烧,2017/6/4 18:04,D,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/6/4 18:33,D,饮料,茶饮料
4.5,52g旺旺仙贝,2017/6/4 18:55,D,非饮料,膨化食品
4.0,营养快线,2017/6/4 19:07,D,饮料,乳制品
3.0,卫龙大面筋,2017/6/4 19:33,D,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/6/4 19:35,D,饮料,果蔬饮料
3.5,85g新麦潮手撕面包（提子味）,2017/6/4 19:40,D,非饮料,饼干糕点
1.5,鸭翅,2017/6/4 20:08,D,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/6/4 20:12,D,饮料,乳制品
6.0,86g合味道海鲜风味,2017/6/4 20:37,D,非饮料,方便速食
2.0,怡宝纯净水,2017/6/4 20:49,D,饮料,水
1.5,40g双汇玉米热狗肠,2017/6/4 21:31,D,非饮料,肉干/豆制品/蛋
6.0,330ml伊利畅意乳酸菌原味,2017/6/4 22:10,D,饮料,乳制品
3.0,250ml维他原味豆奶,2017/6/4 23:05,D,饮料,植物蛋白
3.0,百事可乐330ml,2017/6/4 23:18,D,饮料,碳酸饮料
3.0,百事可乐330ml,2017/6/4 23:33,D,饮料,碳酸饮料
2.0,怡宝纯净水,2017/6/4 23:36,D,饮料,水
1.5,40g双汇玉米热狗肠,2017/6/4 23:38,D,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/6/4 23:40,D,饮料,碳酸饮料
4.5,40g乐事美国经典原味,2017/6/5 00:45,D,非饮料,膨化食品
5.0,220g宝丰龙龟苓膏,2017/6/5 00:59,D,非饮料,果冻/龟苓膏
0.6,10g卫龙亲嘴烧香辣味,2017/6/5 03:26,D,非饮料,肉干/豆制品/蛋
4.5,78g卫龙亲语,2017/6/5 07:52,D,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/6/5 07:59,D,非饮料,膨化食品
3.0,可口可乐（500ml）,2017/6/5 08:25,D,饮料,碳酸饮料
3.5,东鹏特饮,2017/6/5 09:01,D,饮料,功能饮料
4.0,阿萨姆奶茶,2017/6/5 09:16,D,饮料,茶饮料
4.5,250ml燕塘红枣牛奶,2017/6/5 10:36,D,饮料,乳制品
6.5,70g乐事薯片原味,2017/6/5 10:37,D,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/6/5 11:00,D,饮料,茶饮料
1.8,32g卫龙亲嘴烧,2017/6/5 11:58,D,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/6/5 12:02,D,饮料,茶饮料
3.0,统一冰红茶,2017/6/5 12:08,D,饮料,茶饮料
5.0,145ml旺仔牛奶盒装,2017/6/5 12:16,D,饮料,乳制品
3.0,统一冰红茶,2017/6/5 12:26,D,饮料,茶饮料
1.8,32g卫龙亲嘴烧,2017/6/5 12:27,D,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/6/5 12:39,D,饮料,茶饮料
1.8,32g卫龙亲嘴烧,2017/6/5 12:48,D,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/6/5 13:19,D,饮料,茶饮料
4.5,250ML东鹏特饮,2017/6/5 13:29,D,饮料,功能饮料
6.0,370g泰奇八宝粥,2017/6/5 13:37,D,非饮料,方便速食
4.0,150g健能酸奶原味,2017/6/5 13:39,D,饮料,乳制品
4.0,脉动,2017/6/5 13:40,D,饮料,功能饮料
4.0,阿萨姆奶茶,2017/6/5 14:29,D,饮料,茶饮料
3.0,果粒橙,2017/6/5 14:57,D,饮料,果蔬饮料
6.0,86g合味道海鲜风味,2017/6/5 15:21,D,非饮料,方便速食
3.0,70g乖媳妇野山泡椒凤爪,2017/6/5 15:35,D,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/6/5 16:06,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/6/5 16:16,D,饮料,植物蛋白
1.5,鸭翅,2017/6/5 16:57,D,非饮料,肉干/豆制品/蛋
4.0,150g健能酸奶原味,2017/6/5 16:58,D,饮料,乳制品
1.0,香豆干,2017/6/5 17:38,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/6/5 17:40,D,饮料,植物蛋白
1.0,香豆干,2017/6/5 17:54,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/6/5 18:17,D,饮料,功能饮料
5.0,85g统一老坛酸菜牛肉面,2017/6/5 18:36,D,非饮料,方便速食
4.0,阿萨姆奶茶,2017/6/5 18:54,D,饮料,茶饮料
4.5,250ML东鹏特饮,2017/6/5 19:53,D,饮料,功能饮料
3.0,卫龙大面筋,2017/6/5 20:05,D,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/6/5 21:36,D,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/6/5 21:56,D,饮料,碳酸饮料
3.2,20g咪咪虾条马来西亚风味,2017/6/6 06:32,D,非饮料,膨化食品
0.8,20g咪咪虾条马来西亚风味,2017/6/6 07:47,D,非饮料,膨化食品
3.0,卫龙大面筋,2017/6/6 08:49,D,非饮料,肉干/豆制品/蛋
4.5,80g香飘飘椰果奶茶原味,2017/6/6 10:54,D,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/6/6 11:42,D,饮料,乳制品
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/6 12:15,D,非饮料,饼干糕点
2.4,20g咪咪虾条马来西亚风味,2017/6/6 12:30,D,非饮料,膨化食品
3.5,东鹏特饮,2017/6/6 12:43,D,饮料,功能饮料
3.0,250ml维他柠檬茶,2017/6/6 12:58,D,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/6/6 13:27,D,饮料,植物蛋白
6.5,70g乐事薯片（黄瓜味）,2017/6/6 13:43,D,非饮料,膨化食品
6.5,250ml红牛,2017/6/6 14:06,D,饮料,功能饮料
3.5,东鹏特饮,2017/6/6 14:07,D,饮料,功能饮料
5.0,500ml统一阿萨姆奶茶,2017/6/6 15:38,D,饮料,茶饮料
3.0,统一绿茶,2017/6/6 16:05,D,饮料,茶饮料
0.8,20g咪咪虾条马来西亚风味,2017/6/6 18:04,D,非饮料,膨化食品
3.0,卫龙大面筋,2017/6/6 18:46,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/6 18:58,D,饮料,水
3.0,可口可乐最新款,2017/6/6 19:08,D,饮料,碳酸饮料
4.5,250ml燕塘甜牛奶,2017/6/6 19:55,D,饮料,乳制品
1.0,香豆干,2017/6/6 21:05,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/6/6 21:44,D,饮料,功能饮料
10.0,口味王槟榔（绿）,2017/6/6 22:01,D,非饮料,蜜饯/果干
2.0,怡宝纯净水,2017/6/6 22:48,D,饮料,水
3.5,东鹏特饮,2017/6/6 22:49,D,饮料,功能饮料
6.0,107g出前一丁桶面酱香牛肉王,2017/6/7 01:05,D,非饮料,方便速食
6.0,红牛,2017/6/7 04:30,D,饮料,功能饮料
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/7 04:33,D,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/6/7 05:47,D,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/6/7 07:42,D,饮料,功能饮料
3.0,统一冰红茶,2017/6/7 07:48,D,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/7 08:47,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/7 09:41,D,饮料,水
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/6/7 11:33,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他奶巧克力味,2017/6/7 12:48,D,饮料,植物蛋白
7.0,145g果王迷你山楂包装,2017/6/7 13:58,D,非饮料,蜜饯/果干
6.0,13g无穷烤鸡小腿蜂蜜味,2017/6/7 14:06,D,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/6/7 15:05,D,非饮料,肉干/豆制品/蛋
5.5,85g统一老坛酸菜牛肉面,2017/6/7 15:35,D,非饮料,方便速食
4.8,2g韩国海牌海苔,2017/6/7 16:13,D,非饮料,海味零食
1.0,香豆干,2017/6/7 16:38,D,非饮料,肉干/豆制品/蛋
2.4,20g咪咪虾条马来西亚风味,2017/6/7 16:44,D,非饮料,膨化食品
1.0,香豆干,2017/6/7 17:42,D,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/6/7 17:56,D,非饮料,肉干/豆制品/蛋
2.4,20g咪咪虾条马来西亚风味,2017/6/7 18:03,D,非饮料,膨化食品
2.0,怡宝纯净水,2017/6/7 18:08,D,饮料,水
2.0,怡宝纯净水,2017/6/7 18:47,D,饮料,水
3.0,印尼芝士威化饼干,2017/6/7 18:50,D,非饮料,饼干糕点
3.0,印尼芝士威化饼干,2017/6/7 18:51,D,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/6/7 18:56,D,非饮料,肉干/豆制品/蛋
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/6/7 19:34,D,饮料,果蔬饮料
3.0,250ml维他柠檬茶,2017/6/7 19:56,D,饮料,茶饮料
5.5,205g伊利安慕希原味,2017/6/7 20:32,D,饮料,乳制品
6.0,红牛,2017/6/7 21:04,D,饮料,功能饮料
4.5,好吃点,2017/6/7 21:36,D,非饮料,饼干糕点
3.0,雪碧330ml,2017/6/7 22:10,D,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/6/7 23:08,D,饮料,茶饮料
4.0,营养快线,2017/6/7 23:10,D,饮料,乳制品
4.5,80g香飘飘椰果奶茶麦香味,2017/6/8 00:20,D,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/8 01:56,D,非饮料,肉干/豆制品/蛋
4.5,80g香飘飘椰果奶茶原味,2017/6/8 01:57,D,饮料,茶饮料
3.0,雪碧（500ml）,2017/6/8 03:46,D,饮料,碳酸饮料
6.0,86g合味道海鲜风味,2017/6/8 07:44,D,非饮料,方便速食
4.0,55g奥利奥原味芝士饼干,2017/6/8 08:21,D,非饮料,饼干糕点
3.0,雪碧（500ml）,2017/6/8 08:23,D,饮料,碳酸饮料
2.5,30g无穷农场盐_鸡蛋,2017/6/8 09:07,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/6/8 09:24,D,饮料,功能饮料
5.0,145ml旺仔牛奶盒装,2017/6/8 09:37,D,饮料,乳制品
2.5,可口可乐330ml,2017/6/8 09:53,D,饮料,碳酸饮料
6.0,红牛,2017/6/8 13:25,D,饮料,功能饮料
6.0,107g出前一丁桶面酱香牛肉王,2017/6/8 13:44,D,非饮料,方便速食
3.5,85g新麦潮手撕面包（提子味）,2017/6/8 13:57,D,非饮料,饼干糕点
3.8,110g顺宝九制话梅,2017/6/8 14:09,D,非饮料,蜜饯/果干
4.5,250ml燕塘原味酸奶,2017/6/8 16:28,D,饮料,乳制品
3.0,600ml可口可乐,2017/6/8 16:37,D,饮料,碳酸饮料
4.0,营养快线,2017/6/8 16:37,D,饮料,乳制品
3.5,85g新麦潮手撕面包（提子味）,2017/6/8 18:16,D,非饮料,饼干糕点
4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/8 18:23,D,非饮料,饼干糕点
3.5,东鹏特饮,2017/6/8 19:27,D,饮料,功能饮料
1.6,20g咪咪虾条马来西亚风味,2017/6/8 20:52,D,非饮料,膨化食品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/8 23:14,D,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/6/8 23:42,D,饮料,茶饮料
4.5,250ML东鹏特饮,2017/6/9 00:02,D,饮料,功能饮料
0.8,20g咪咪虾条马来西亚风味,2017/6/9 02:39,D,非饮料,膨化食品
1.5,12g劲仔小鱼麻辣味,2017/6/9 04:26,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/6/9 04:47,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/6/9 07:50,D,非饮料,肉干/豆制品/蛋
4.0,150g健能酸奶原味,2017/6/9 08:09,D,饮料,乳制品
3.5,东鹏特饮,2017/6/9 08:51,D,饮料,功能饮料
2.5,伊利优酸乳,2017/6/9 08:58,D,饮料,乳制品
3.0,可口可乐（500ml）,2017/6/9 10:05,D,饮料,碳酸饮料
5.5,480ml小茗同学冷泡青柠红茶,2017/6/9 11:51,D,饮料,茶饮料
3.5,70g乖媳妇野山泡椒凤爪,2017/6/9 12:21,D,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/6/9 13:28,D,饮料,茶饮料
3.0,雪碧最新款,2017/6/9 14:15,D,饮料,碳酸饮料
3.0,40g双汇玉米热狗肠,2017/6/9 14:18,D,非饮料,肉干/豆制品/蛋
6.5,70g乐事薯片黄瓜味,2017/6/9 14:43,D,非饮料,膨化食品
4.0,55g奥利奥原味芝士饼干,2017/6/9 14:57,D,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/6/9 15:02,D,非饮料,肉干/豆制品/蛋
6.5,91g徐福记凤梨酥,2017/6/9 15:35,D,非饮料,饼干糕点
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/9 15:37,D,非饮料,肉干/豆制品/蛋
4.5,78g卫龙亲嘴语辣条,2017/6/9 16:08,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/6/9 16:10,D,饮料,功能饮料
3.0,百事可乐500ml,2017/6/9 16:16,D,饮料,碳酸饮料
3.0,印尼芝士威化饼干,2017/6/9 16:17,D,非饮料,饼干糕点
4.0,450ml美汁源果粒橙,2017/6/9 16:28,D,饮料,果蔬饮料
2.5,维他柠檬茶,2017/6/9 17:35,D,饮料,茶饮料
6.5,148g富甲一方紫薯仔,2017/6/9 17:47,D,非饮料,蜜饯/果干
1.5,40g双汇玉米热狗肠,2017/6/9 19:02,D,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/6/9 19:20,D,饮料,碳酸饮料
1.0,香豆干,2017/6/9 19:29,D,非饮料,肉干/豆制品/蛋
3.5,王老吉（罐）,2017/6/9 19:37,D,饮料,茶饮料
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/9 20:28,D,非饮料,饼干糕点
4.5,40g乐事薯片黄瓜味,2017/6/9 20:35,D,非饮料,膨化食品
5.5,统一来一桶香辣老坛酸菜牛肉面,2017/6/9 21:08,D,非饮料,方便速食
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 22:35,D,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/6/9 22:48,D,饮料,茶饮料
1.5,45g双汇泡面拍挡,2017/6/9 23:21,D,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/6/9 23:56,D,非饮料,膨化食品
2.5,30g无穷农场盐_鸡蛋,2017/6/10 01:54,D,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/6/10 03:22,D,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/6/10 04:10,D,饮料,乳制品
10.0,和成天下（黄）,2017/6/10 07:34,D,非饮料,香烟
4.5,78g卫龙亲嘴语辣条,2017/6/10 08:10,D,非饮料,肉干/豆制品/蛋
5.5,268ml雀巢咖啡丝滑拿铁,2017/6/10 08:15,D,饮料,咖啡
4.5,250ml燕塘甜牛奶,2017/6/10 08:36,D,饮料,乳制品
3.0,卫龙大面筋,2017/6/10 09:12,D,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/6/10 12:17,D,饮料,乳制品
10.0,口味王槟榔（绿）,2017/6/10 12:29,D,非饮料,蜜饯/果干
2.5,30g无穷农场盐_鸡蛋,2017/6/10 13:26,D,非饮料,肉干/豆制品/蛋
5.5,480ml小茗同学冷泡青柠红茶,2017/6/10 13:50,D,饮料,茶饮料
2.0,怡宝纯净水,2017/6/10 14:01,D,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/6/10 14:53,D,非饮料,肉干/豆制品/蛋
1.5,45g双汇泡面拍挡,2017/6/10 15:05,D,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/6/10 15:10,D,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/6/10 15:31,D,饮料,乳制品
2.4,20g咪咪虾条马来西亚风味,2017/6/10 15:38,D,非饮料,膨化食品
5.0,85g统一老坛酸菜牛肉面,2017/6/10 15:47,D,非饮料,方便速食
2.5,伊利优酸乳,2017/6/10 15:56,D,饮料,乳制品
3.2,2g韩国海牌海苔,2017/6/10 16:03,D,非饮料,海味零食
8.0,160g盼盼手撕面包,2017/6/10 16:21,D,非饮料,饼干糕点
3.5,85g新麦潮手撕面包（提子味）,2017/6/10 19:14,D,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/6/10 19:36,D,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/6/10 20:08,D,非饮料,肉干/豆制品/蛋
7.0,80g马赛克香蕉片,2017/6/10 20:09,D,非饮料,蜜饯/果干
6.5,70g乐事薯片黄瓜味,2017/6/10 21:08,D,非饮料,膨化食品
1.6,20g马来西亚风味咪咪蟹味粒0219,2017/6/10 22:25,D,非饮料,膨化食品
3.0,维他奶,2017/6/11 00:16,D,饮料,植物蛋白
3.5,70g乖媳妇野山泡椒凤爪,2017/6/11 00:35,D,非饮料,肉干/豆制品/蛋
2.0,双汇玉米热狗肠,2017/6/11 07:05,D,非饮料,肉干/豆制品/蛋
4.0,55g奥利奥原味芝士饼干,2017/6/11 07:50,D,非饮料,饼干糕点
5.0,145ml旺仔牛奶盒装,2017/6/11 07:53,D,饮料,乳制品
4.5,燕塘红枣牛奶,2017/6/11 08:12,D,饮料,乳制品
2.0,85g新麦潮北海道吐司,2017/6/11 08:39,D,非饮料,饼干糕点
6.5,100g果王咸柑桔罐装,2017/6/11 08:52,D,非饮料,蜜饯/果干
4.5,250ml燕塘甜牛奶,2017/6/11 09:10,D,饮料,乳制品
6.0,330ml伊利畅意乳酸菌原味,2017/6/11 09:23,D,饮料,乳制品
4.5,600ml脉动青柠,2017/6/11 10:04,D,饮料,功能饮料
2.5,145ml旺仔牛奶盒装,2017/6/11 10:05,D,饮料,乳制品
4.0,450ml美汁源果粒橙,2017/6/11 10:21,D,饮料,果蔬饮料
4.5,55g奥利奥原味芝士饼干,2017/6/11 11:01,D,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/6/11 12:05,D,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/6/11 12:13,D,饮料,乳制品
3.2,20g咪咪虾条马来西亚风味,2017/6/11 12:45,D,非饮料,膨化食品
2.0,鸭翅,2017/6/11 12:56,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/11 13:52,D,饮料,水
1.5,45g双汇泡面拍挡,2017/6/11 13:54,D,非饮料,肉干/豆制品/蛋
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/11 14:08,D,非饮料,饼干糕点
4.5,250ml燕塘原味酸奶,2017/6/11 14:12,D,饮料,乳制品
2.0,怡宝纯净水,2017/6/11 14:57,D,饮料,水
2.0,鸭翅,2017/6/11 15:48,D,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/11 15:50,D,非饮料,肉干/豆制品/蛋
4.5,40g呀土豆番茄酱味,2017/6/11 16:11,D,非饮料,膨化食品
2.0,85g新麦潮北海道吐司,2017/6/11 16:47,D,非饮料,饼干糕点
3.0,40g双汇玉米热狗肠,2017/6/11 16:51,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/6/11 17:17,D,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/6/11 17:38,D,饮料,碳酸饮料
4.5,78g卫龙亲语,2017/6/11 17:39,D,非饮料,肉干/豆制品/蛋
6.0,86g合味道海鲜风味,2017/6/11 17:40,D,非饮料,方便速食
3.0,果粒橙,2017/6/11 17:58,D,饮料,果蔬饮料
4.0,55g奥利奥原味芝士饼干,2017/6/11 18:01,D,非饮料,饼干糕点
6.0,370g泰奇八宝粥,2017/6/11 18:18,D,非饮料,方便速食
2.0,双汇玉米热狗肠,2017/6/11 19:03,D,非饮料,肉干/豆制品/蛋
1.6,2g韩国海牌海苔,2017/6/11 19:19,D,非饮料,海味零食
3.0,卫龙大面筋,2017/6/11 20:34,D,非饮料,肉干/豆制品/蛋
2.0,雪力矿泉水,2017/6/11 21:04,D,饮料,水
3.5,东鹏特饮,2017/6/11 21:40,D,饮料,功能饮料
5.4,32g卫龙亲嘴烧,2017/6/11 22:03,D,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/6/11 23:08,D,饮料,碳酸饮料
5.5,85g统一老坛酸菜牛肉面,2017/6/11 23:19,D,非饮料,方便速食
6.0,330ml伊利畅意乳酸菌原味,2017/6/12 02:33,D,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/6/12 02:46,D,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/6/12 05:59,D,饮料,功能饮料
4.0,85g新麦潮北海道吐司,2017/6/12 10:37,D,非饮料,饼干糕点
4.5,脉动,2017/6/12 13:31,D,饮料,功能饮料
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/12 13:53,D,非饮料,饼干糕点
4.5,250ml燕塘红枣牛奶,2017/6/12 15:08,D,饮料,乳制品
3.0,统一绿茶,2017/6/12 16:01,D,饮料,茶饮料
2.5,可口可乐330ml,2017/6/12 17:15,D,饮料,碳酸饮料
5.5,480ml小茗同学冷泡青柠红茶,2017/6/12 17:41,D,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/6/12 17:53,D,饮料,乳制品
6.5,430g泰奇八宝粥,2017/6/12 17:56,D,非饮料,方便速食
6.0,86g合味道海鲜风味,2017/6/12 18:08,D,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/6/12 18:14,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/6/12 18:18,D,饮料,植物蛋白
5.5,268ml雀巢咖啡丝滑拿铁,2017/6/12 19:27,D,饮料,咖啡
3.0,250ml维他原味豆奶,2017/6/12 20:01,D,饮料,植物蛋白
4.5,80g香飘飘椰果奶茶麦香味,2017/6/12 20:14,D,饮料,茶饮料
0.6,10g卫龙亲嘴烧香辣味,2017/6/12 20:29,D,非饮料,肉干/豆制品/蛋
1.2,10g卫龙亲嘴烧香辣味,2017/6/12 20:40,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/6/12 21:18,D,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/6/12 22:56,D,非饮料,肉干/豆制品/蛋
4.5,40g双汇玉米热狗肠,2017/6/12 22:58,D,非饮料,肉干/豆制品/蛋
3.5,乖媳妇野山椒风爪,2017/6/12 23:17,D,非饮料,肉干/豆制品/蛋
