金额,商品,支付时间,地点,商品大类,商品二级类
3.0,伊利纯牛奶,2017/6/9 14:16,A,饮料,乳制品
4.5,40g乐事薯片黄瓜味,2017/6/9 14:35,A,非饮料,膨化食品
6.0,330ml伊利畅意乳酸菌原味,2017/6/9 15:36,A,饮料,乳制品
4.0,新麦潮天然酵母面包,2017/6/9 15:57,A,非饮料,饼干糕点
3.5,东鹏特饮,2017/6/9 16:09,A,饮料,功能饮料
3.5,70g乖媳妇野山泡椒凤爪,2017/6/9 16:32,A,非饮料,肉干/豆制品/蛋
3.0,40g双汇玉米热狗肠,2017/6/9 17:14,A,非饮料,肉干/豆制品/蛋
1.5,卫龙亲嘴烧红烧牛肉味,2017/6/9 17:19,A,非饮料,肉干/豆制品/蛋
3.0,维他柠檬茶,2017/6/9 17:37,A,饮料,茶饮料
3.0,250ml维他柠檬茶,2017/6/9 17:48,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/6/9 17:51,A,饮料,茶饮料
4.5,250ml燕塘红枣牛奶,2017/6/9 18:58,A,饮料,乳制品
3.0,40g双汇玉米热狗肠,2017/6/9 19:03,A,非饮料,肉干/豆制品/蛋
3.5,王老吉（罐）,2017/6/9 19:03,A,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/9 19:09,A,非饮料,肉干/豆制品/蛋
3.0,70g乖媳妇野山泡椒凤爪,2017/6/9 19:44,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/6/9 19:49,A,饮料,茶饮料
2.5,500ml恒大冰泉矿泉水,2017/6/9 20:24,A,饮料,水
4.0,健能酸奶,2017/6/9 20:51,A,饮料,乳制品
2.5,伊利优酸乳,2017/6/9 21:23,A,饮料,乳制品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 21:33,A,非饮料,饼干糕点
1.5,鸭翅,2017/6/9 21:48,A,非饮料,肉干/豆制品/蛋
6.0,86g合味道海鲜风味,2017/6/9 21:54,A,非饮料,方便速食
1.5,鸭翅,2017/6/9 22:07,A,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml,2017/6/9 22:14,A,饮料,碳酸饮料
4.0,王老吉（500ml）,2017/6/9 23:18,A,饮料,茶饮料
5.0,480ml小茗同学冷泡青柠红茶,2017/6/9 23:19,A,饮料,茶饮料
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 23:45,A,非饮料,饼干糕点
4.5,40g呀土豆番茄酱味,2017/6/10 01:18,A,非饮料,膨化食品
4.5,250ml燕塘甜牛奶,2017/6/10 01:52,A,饮料,乳制品
6.5,148g富甲一方紫薯仔,2017/6/10 04:41,A,非饮料,蜜饯/果干
5.0,无穷农场盐_鸡蛋,2017/6/10 05:25,A,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/6/10 05:56,A,饮料,茶饮料
0.8,咪咪虾条马来西亚风味,2017/6/10 08:16,A,非饮料,膨化食品
3.0,卫龙大面筋,2017/6/10 08:16,A,非饮料,肉干/豆制品/蛋
2.5,无穷农场盐_鸡蛋,2017/6/10 09:18,A,非饮料,肉干/豆制品/蛋
1.5,卫龙亲嘴烧红烧牛肉味,2017/6/10 11:10,A,非饮料,肉干/豆制品/蛋
2.0,鸭翅,2017/6/10 11:41,A,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/6/10 11:42,A,饮料,茶饮料
2.0,85g新麦潮北海道吐司,2017/6/10 11:43,A,非饮料,饼干糕点
2.0,20g士力架,2017/6/10 13:02,A,非饮料,糖果/巧克力
4.5,80g香飘飘椰果奶茶麦香味,2017/6/10 13:42,A,饮料,茶饮料
1.6,20g咪咪虾条马来西亚风味,2017/6/10 14:38,A,非饮料,膨化食品
2.0,怡宝纯净水,2017/6/10 14:51,A,饮料,水
2.0,怡宝纯净水,2017/6/10 14:54,A,饮料,水
4.5,600ml脉动青柠,2017/6/10 15:27,A,饮料,功能饮料
2.5,伊利优酸乳,2017/6/10 15:40,A,饮料,乳制品
1.5,劲仔小鱼（卤香味）,2017/6/10 15:41,A,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/6/10 15:43,A,饮料,功能饮料
6.0,红牛,2017/6/10 15:46,A,饮料,功能饮料
4.5,250ml燕塘红枣牛奶,2017/6/10 15:54,A,饮料,乳制品
3.5,东鹏特饮,2017/6/10 16:10,A,饮料,功能饮料
2.5,伊利优酸乳,2017/6/10 16:11,A,饮料,乳制品
4.5,250ml燕塘甜牛奶,2017/6/10 16:20,A,饮料,乳制品
3.0,统一绿茶,2017/6/10 16:38,A,饮料,茶饮料
4.5,78g卫龙亲嘴语辣条,2017/6/10 16:40,A,非饮料,肉干/豆制品/蛋
1.6,20g马来西亚风味咪咪蟹味粒0219,2017/6/10 16:56,A,非饮料,膨化食品
1.5,劲仔小鱼,2017/6/10 17:09,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他奶黑豆奶饮品,2017/6/10 17:15,A,饮料,植物蛋白
3.5,34g公仔迷你杯牛肉味,2017/6/10 17:17,A,非饮料,方便速食
2.4,20g咪咪虾条马来西亚风味,2017/6/10 17:44,A,非饮料,膨化食品
4.5,52g旺旺仙贝,2017/6/10 18:06,A,非饮料,膨化食品
3.5,东鹏特饮,2017/6/10 18:18,A,饮料,功能饮料
3.5,85g新麦潮手撕面包（提子味）,2017/6/10 18:37,A,非饮料,饼干糕点
3.0,无穷烤鸡小腿（蜂蜜）,2017/6/10 18:38,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/6/10 19:00,A,饮料,功能饮料
4.0,王老吉（罐）,2017/6/10 19:27,A,饮料,茶饮料
2.0,85g新麦潮北海道吐司,2017/6/10 20:38,A,非饮料,饼干糕点
1.8,32g卫龙亲嘴烧,2017/6/10 22:09,A,非饮料,肉干/豆制品/蛋
3.0,维他奶,2017/6/11 00:15,A,饮料,植物蛋白
3.0,卫龙亲嘴烧红烧牛肉味,2017/6/11 07:33,A,非饮料,肉干/豆制品/蛋
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/11 08:15,A,非饮料,饼干糕点
8.0,80g四洲粟一烧烧烤味,2017/6/11 08:35,A,非饮料,膨化食品
2.0,双汇玉米热狗肠,2017/6/11 08:50,A,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/11 09:43,A,非饮料,肉干/豆制品/蛋
4.5,40g乐事薯片黄瓜味,2017/6/11 10:09,A,非饮料,膨化食品
5.0,145ml旺仔牛奶盒装,2017/6/11 10:23,A,饮料,乳制品
4.5,250ml燕塘甜牛奶,2017/6/11 10:35,A,饮料,乳制品
2.5,250ml王老吉盒装,2017/6/11 11:24,A,饮料,茶饮料
6.5,70g乐事薯片黄瓜味,2017/6/11 11:45,A,非饮料,膨化食品
6.0,红牛,2017/6/11 12:15,A,饮料,功能饮料
5.5,205g伊利安慕希原味,2017/6/11 12:26,A,饮料,乳制品
2.0,怡宝纯净水,2017/6/11 12:56,A,饮料,水
4.5,600ml脉动青柠,2017/6/11 13:25,A,饮料,功能饮料
2.0,怡宝纯净水,2017/6/11 13:31,A,饮料,水
3.0,统一冰红茶,2017/6/11 13:52,A,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/11 14:00,A,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/6/11 14:05,A,饮料,乳制品
6.0,78g合味道杯面香菇炖鸡风味,2017/6/11 14:11,A,非饮料,方便速食
0.8,20g咪咪虾条马来西亚风味,2017/6/11 14:21,A,非饮料,膨化食品
2.5,30g无穷农场盐_鸡蛋,2017/6/11 16:34,A,非饮料,肉干/豆制品/蛋
4.0,银鹭八宝粥,2017/6/11 16:56,A,饮料,方便速食
3.6,32g卫龙亲嘴烧,2017/6/11 17:07,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧川香味,2017/6/11 17:52,A,非饮料,肉干/豆制品/蛋
4.5,600ml脉动青柠,2017/6/11 18:16,A,饮料,功能饮料
6.0,330ml伊利畅意乳酸菌原味,2017/6/11 18:28,A,饮料,乳制品
3.0,250ml维他柠檬茶,2017/6/11 18:30,A,饮料,茶饮料
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/6/11 18:55,A,非饮料,肉干/豆制品/蛋
5.0,110g顺宝九制话梅,2017/6/11 20:35,A,非饮料,蜜饯/果干
8.0,160g盼盼手撕面包,2017/6/11 20:38,A,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/6/11 21:14,A,非饮料,肉干/豆制品/蛋
2.0,雪力矿泉水,2017/6/11 21:14,A,饮料,水
2.5,14g德芙巧克力,2017/6/11 22:19,A,非饮料,糖果/巧克力
6.5,70g乐事薯片（原味）,2017/6/11 22:42,A,非饮料,膨化食品
2.0,怡宝纯净水,2017/6/11 22:43,A,饮料,水
4.0,450ml美汁源果粒橙,2017/6/11 23:03,A,饮料,果蔬饮料
1.5,40g双汇玉米热狗肠,2017/6/11 23:14,A,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/6/12 00:02,A,非饮料,膨化食品
2.5,30g无穷农场盐_鸡蛋,2017/6/12 01:08,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/6/12 01:09,A,饮料,茶饮料
3.0,40g双汇玉米热狗肠,2017/6/12 02:42,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/6/12 03:03,A,饮料,植物蛋白
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/12 05:58,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/6/12 07:37,A,饮料,茶饮料
5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/6/12 07:43,A,非饮料,饼干糕点
6.0,13g无穷烤鸡小腿蜂蜜味,2017/6/12 07:48,A,非饮料,肉干/豆制品/蛋
1.5,12g劲仔小鱼麻辣味,2017/6/12 07:57,A,非饮料,肉干/豆制品/蛋
3.5,34g公仔迷你杯牛肉味,2017/6/12 09:00,A,非饮料,方便速食
4.5,脉动,2017/6/12 09:13,A,饮料,功能饮料
3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/12 10:07,A,非饮料,饼干糕点
2.0,85g新麦潮手撕面包（提子味）,2017/6/12 11:08,A,非饮料,饼干糕点
4.0,85g新麦潮北海道吐司,2017/6/12 12:12,A,非饮料,饼干糕点
4.5,阿萨姆奶茶,2017/6/12 12:13,A,饮料,茶饮料
4.5,50g上好佳田园薯片番茄味,2017/6/12 13:19,A,非饮料,膨化食品
3.0,可口可乐（500ml）,2017/6/12 13:29,A,饮料,碳酸饮料
2.8,旺仔牛奶,2017/6/12 13:32,A,饮料,乳制品
1.0,香豆干,2017/6/12 13:32,A,非饮料,肉干/豆制品/蛋
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/6/12 14:23,A,饮料,果蔬饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/6/12 15:28,A,饮料,咖啡
4.5,180ml雀巢咖啡罐装,2017/6/12 16:04,A,饮料,咖啡
5.0,85g统一老坛酸菜牛肉面,2017/6/12 16:49,A,非饮料,方便速食
4.5,250ml燕塘原味酸奶,2017/6/12 19:04,A,饮料,乳制品
2.5,可口可乐330ml,2017/6/12 19:11,A,饮料,碳酸饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/12 19:39,A,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/6/12 20:06,A,饮料,乳制品
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/6/12 20:08,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/6/12 21:29,A,饮料,乳制品
1.8,32g卫龙亲嘴烧川香味,2017/6/12 23:34,A,非饮料,肉干/豆制品/蛋
6.5,70g乐事薯片原味,2017/6/12 23:42,A,非饮料,膨化食品
6.5,250ml红牛,2017/6/13 00:06,A,饮料,功能饮料
4.0,盼盼手撕面包,2017/6/13 00:14,A,非饮料,饼干糕点
2.0,怡宝纯净水,2017/6/13 02:05,A,饮料,水
4.5,250ml燕塘红枣牛奶,2017/6/13 02:24,A,饮料,乳制品
2.0,怡宝纯净水,2017/6/13 03:09,A,饮料,水
1.0,10g越南LIPO奶味面包干0046,2017/6/13 04:34,A,非饮料,饼干糕点
3.0,70g乖媳妇野山泡椒凤爪,2017/6/13 07:46,A,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/6/13 11:54,A,非饮料,肉干/豆制品/蛋
2.5,无穷农场盐_鸡蛋,2017/6/13 12:13,A,非饮料,肉干/豆制品/蛋
5.5,农夫果园,2017/6/13 12:18,A,饮料,果蔬饮料
2.5,30g元朗小蛋卷,2017/6/13 12:38,A,非饮料,饼干糕点
3.0,250ml维他奶黑豆奶饮品,2017/6/13 14:39,A,饮料,植物蛋白
1.0,小鱼仔,2017/6/13 16:37,A,非饮料,海味零食
6.0,红牛,2017/6/13 17:33,A,饮料,功能饮料
12.5,100g*5瓶益力多,2017/6/13 17:34,A,饮料,乳制品
3.0,70g乖媳妇野山泡椒凤爪,2017/6/13 17:36,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/13 17:41,A,饮料,水
4.5,50g上好佳日式鱼果,2017/6/13 17:47,A,非饮料,膨化食品
2.0,怡宝纯净水,2017/6/13 18:06,A,饮料,水
4.5,250ml燕塘红枣牛奶,2017/6/13 18:07,A,饮料,乳制品
4.0,营养快线,2017/6/13 19:08,A,饮料,乳制品
4.0,可口可乐（500ml）,2017/6/13 21:49,A,饮料,碳酸饮料
3.0,雪碧最新款,2017/6/13 21:51,A,饮料,碳酸饮料
4.0,脉动,2017/6/13 22:29,A,饮料,功能饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/13 22:51,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/6/13 23:19,A,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/14 06:32,A,非饮料,肉干/豆制品/蛋
4.5,65g卫龙亲嘴豆皮,2017/6/14 07:57,A,非饮料,肉干/豆制品/蛋
0.8,咪咪虾条马来西亚风味,2017/6/14 09:07,A,非饮料,膨化食品
4.5,78g卫龙亲嘴语辣条,2017/6/14 11:13,A,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/14 12:57,A,非饮料,肉干/豆制品/蛋
4.0,阿萨姆煎茶奶绿,2017/6/14 12:59,A,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/6/14 13:24,A,非饮料,肉干/豆制品/蛋
5.0,145ml旺仔牛奶盒装,2017/6/14 13:29,A,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/6/14 14:31,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘红枣牛奶,2017/6/14 14:54,A,饮料,乳制品
3.0,统一绿茶,2017/6/14 15:29,A,饮料,茶饮料
2.5,可口可乐330ml,2017/6/14 15:43,A,饮料,碳酸饮料
3.5,85g新麦潮手撕面包（提子味）,2017/6/14 16:12,A,非饮料,饼干糕点
1.6,20g咪咪虾条马来西亚风味,2017/6/14 17:26,A,非饮料,膨化食品
3.0,70g乖媳妇野山泡椒凤爪,2017/6/14 17:26,A,非饮料,肉干/豆制品/蛋
3.5,王老吉（罐）,2017/6/14 17:26,A,饮料,茶饮料
4.0,可口可乐（500ml）,2017/6/14 18:51,A,饮料,碳酸饮料
7.0,145g果王迷你山楂包装,2017/6/14 19:38,A,非饮料,蜜饯/果干
3.0,伊利优酸乳,2017/6/14 19:42,A,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/6/14 20:00,A,饮料,乳制品
5.0,48g好丽友薯愿香烤原味,2017/6/14 20:07,A,非饮料,膨化食品
5.0,110g顺宝九制话梅,2017/6/14 20:29,A,非饮料,蜜饯/果干
1.5,40g双汇玉米热狗肠,2017/6/14 21:56,A,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/6/14 21:57,A,饮料,乳制品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/14 22:22,A,非饮料,饼干糕点
4.0,20g咪咪虾条马来西亚风味,2017/6/14 22:44,A,非饮料,膨化食品
5.0,110g顺宝九制话梅,2017/6/14 22:47,A,非饮料,蜜饯/果干
4.5,50g上好佳日式鱼果,2017/6/14 23:24,A,非饮料,膨化食品
4.5,40g呀土豆薯片滋香烤鸡味,2017/6/14 23:25,A,非饮料,膨化食品
6.0,红牛,2017/6/14 23:51,A,饮料,功能饮料
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/15 02:47,A,非饮料,饼干糕点
6.5,100g果王咸柑桔罐装,2017/6/15 07:28,A,非饮料,蜜饯/果干
4.0,阿萨姆奶茶,2017/6/15 07:51,A,饮料,茶饮料
8.0,160g盼盼手撕面包,2017/6/15 07:56,A,非饮料,饼干糕点
4.5,55g奥利奥原味芝士饼干,2017/6/15 11:25,A,非饮料,饼干糕点
4.0,营养快线,2017/6/15 11:26,A,饮料,乳制品
3.6,32g卫龙亲嘴烧,2017/6/15 11:47,A,非饮料,肉干/豆制品/蛋
6.5,430g泰奇八宝粥,2017/6/15 11:58,A,非饮料,方便速食
3.0,250ml维他原味豆奶,2017/6/15 12:02,A,饮料,植物蛋白
1.5,40g双汇玉米热狗肠,2017/6/15 12:08,A,非饮料,肉干/豆制品/蛋
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/6/15 12:40,A,非饮料,膨化食品
3.5,250ml香满楼纯牛奶,2017/6/15 13:27,A,饮料,乳制品
3.0,70g乖媳妇野山泡椒凤爪,2017/6/15 13:53,A,非饮料,肉干/豆制品/蛋
4.8,20g咪咪虾条马来西亚风味,2017/6/15 14:35,A,非饮料,膨化食品
1.5,12g劲仔小鱼麻辣味,2017/6/15 15:51,A,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/6/15 16:08,A,饮料,乳制品
4.0,王老吉（500ml）,2017/6/15 16:32,A,饮料,茶饮料
5.0,48g好丽友薯愿香烤原味,2017/6/15 18:28,A,非饮料,膨化食品
3.0,250ml维他柠檬茶,2017/6/15 19:26,A,饮料,茶饮料
4.5,50g上好佳日式鱼果,2017/6/15 19:51,A,非饮料,膨化食品
6.5,148g富甲一方紫薯仔,2017/6/15 19:53,A,非饮料,蜜饯/果干
2.5,145ml旺仔牛奶盒装,2017/6/15 19:54,A,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/6/15 19:55,A,非饮料,膨化食品
4.5,500ml加多宝,2017/6/15 20:05,A,饮料,茶饮料
11.8,37.5g费列罗榛果威化巧克力3颗,2017/6/15 20:14,A,非饮料,糖果/巧克力
4.5,180ml雀巢咖啡罐装,2017/6/15 20:53,A,饮料,咖啡
3.5,东鹏特饮,2017/6/15 21:06,A,饮料,功能饮料
1.5,12g劲仔小鱼麻辣味,2017/6/15 22:24,A,非饮料,肉干/豆制品/蛋
4.5,40g乐事薯片黄瓜味,2017/6/15 22:32,A,非饮料,膨化食品
4.0,营养快线,2017/6/15 22:37,A,饮料,乳制品
3.5,85g新麦潮手撕面包（提子味）,2017/6/15 23:13,A,非饮料,饼干糕点
5.0,48g好丽友薯愿香烤原味,2017/6/15 23:15,A,非饮料,膨化食品
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/15 23:16,A,非饮料,肉干/豆制品/蛋
6.5,250ml红牛,2017/6/15 23:37,A,饮料,功能饮料
3.0,250ml维他柠檬茶,2017/6/16 00:19,A,饮料,茶饮料
1.8,600ml雪碧,2017/6/16 03:47,A,饮料,碳酸饮料
5.5,205g伊利安慕希原味,2017/6/16 08:58,A,饮料,乳制品
1.8,32g卫龙亲嘴烧,2017/6/16 10:29,A,非饮料,肉干/豆制品/蛋
9.0,50g马赛克手撕鱿鱼条,2017/6/16 12:01,A,非饮料,海味零食
3.0,卫龙大面筋,2017/6/16 12:25,A,非饮料,肉干/豆制品/蛋
5.0,500ml统一阿萨姆奶茶,2017/6/16 13:45,A,饮料,茶饮料
4.5,50g上好佳田园薯片番茄味,2017/6/16 13:52,A,非饮料,膨化食品
3.0,40g双汇玉米热狗肠,2017/6/16 14:28,A,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/6/16 14:39,A,饮料,乳制品
3.0,250ml维他原味豆奶,2017/6/16 14:43,A,饮料,植物蛋白
3.0,雪碧（500ml）,2017/6/16 15:34,A,饮料,碳酸饮料
2.5,30g无穷农场盐_鸡蛋,2017/6/16 16:20,A,非饮料,肉干/豆制品/蛋
3.0,40g双汇玉米热狗肠,2017/6/16 16:26,A,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/6/16 16:56,A,饮料,茶饮料
1.5,劲仔小鱼,2017/6/16 17:06,A,非饮料,肉干/豆制品/蛋
5.0,85g统一老坛酸菜牛肉面,2017/6/16 17:48,A,非饮料,方便速食
1.8,600ml雪碧,2017/6/16 18:19,A,饮料,碳酸饮料
3.0,70g乖媳妇野山泡椒凤爪,2017/6/16 19:32,A,非饮料,肉干/豆制品/蛋
4.5,600ml脉动青柠,2017/6/16 20:24,A,饮料,功能饮料
4.5,85g统一老坛酸菜牛肉面,2017/6/16 20:30,A,非饮料,方便速食
3.0,可口可乐最新款,2017/6/16 20:30,A,饮料,碳酸饮料
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/16 20:52,A,非饮料,饼干糕点
4.0,营养快线,2017/6/16 21:19,A,饮料,乳制品
3.0,雪碧（500ml）,2017/6/16 21:20,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/6/16 21:21,A,饮料,茶饮料
1.8,32g卫龙亲嘴烧,2017/6/16 21:29,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/16 21:35,A,饮料,水
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/16 21:39,A,非饮料,饼干糕点
6.5,91g徐福记凤梨酥,2017/6/16 23:23,A,非饮料,饼干糕点
3.0,250ml维他奶巧克力味,2017/6/16 23:56,A,饮料,植物蛋白
6.0,86g合味道海鲜风味,2017/6/17 00:48,A,非饮料,方便速食
4.0,营养快线,2017/6/17 02:26,A,饮料,乳制品
2.0,怡宝纯净水,2017/6/17 02:28,A,饮料,水
2.0,怡宝纯净水,2017/6/17 02:45,A,饮料,水
4.0,营养快线,2017/6/17 02:46,A,饮料,乳制品
3.5,王老吉（罐）,2017/6/17 03:49,A,饮料,茶饮料
8.0,68g多力多玉米片爆香热辣味,2017/6/17 07:13,A,非饮料,膨化食品
6.5,70g乐事薯片（黄瓜味）,2017/6/17 07:41,A,非饮料,膨化食品
4.5,55g奥利奥原味夹心饼干,2017/6/17 07:45,A,非饮料,饼干糕点
6.5,100g果王咸柑桔罐装,2017/6/17 07:53,A,非饮料,蜜饯/果干
4.5,50g上好佳日式鱼果,2017/6/17 10:02,A,非饮料,膨化食品
1.6,20g咪咪虾条马来西亚风味,2017/6/17 10:07,A,非饮料,膨化食品
1.5,12g劲仔小鱼麻辣味,2017/6/17 10:10,A,非饮料,肉干/豆制品/蛋
2.5,无穷农场盐_鸡蛋,2017/6/17 10:11,A,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/6/17 10:27,A,非饮料,膨化食品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/17 10:39,A,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/6/17 10:41,A,饮料,茶饮料
4.0,营养快线,2017/6/17 10:42,A,饮料,乳制品
3.0,维他柠檬茶,2017/6/17 10:57,A,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/17 12:48,A,非饮料,肉干/豆制品/蛋
6.0,330ml伊利畅意乳酸菌原味,2017/6/17 12:49,A,饮料,乳制品
6.0,86g合味道海鲜风味,2017/6/17 13:46,A,非饮料,方便速食
1.5,12g劲仔小鱼麻辣味,2017/6/17 14:02,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/17 14:29,A,饮料,水
4.0,脉动,2017/6/17 15:17,A,饮料,功能饮料
6.5,430g泰奇八宝粥,2017/6/17 15:45,A,非饮料,方便速食
4.0,450ml美汁源果粒橙,2017/6/17 16:11,A,饮料,果蔬饮料
4.5,55g奥利奥原味芝士饼干,2017/6/17 16:42,A,非饮料,饼干糕点
4.0,新麦潮天然酵母面包,2017/6/17 16:53,A,非饮料,饼干糕点
1.6,20g咪咪虾条马来西亚风味,2017/6/17 17:07,A,非饮料,膨化食品
3.0,卫龙亲嘴烧红烧牛肉味,2017/6/17 17:40,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/6/17 17:45,A,饮料,乳制品
4.0,450ml美汁源果粒橙,2017/6/17 18:17,A,饮料,果蔬饮料
4.0,阿萨姆奶茶,2017/6/17 19:10,A,饮料,茶饮料
3.0,果粒橙,2017/6/17 19:14,A,饮料,果蔬饮料
3.0,250ml维他柠檬茶,2017/6/17 19:15,A,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/6/17 19:41,A,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/6/17 20:27,A,饮料,茶饮料
2.8,旺仔牛奶,2017/6/17 21:17,A,饮料,乳制品
4.0,阿萨姆奶茶,2017/6/17 21:22,A,饮料,茶饮料
4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/6/17 21:56,A,饮料,果蔬饮料
4.0,250ml维他椰子植物蛋白饮料,2017/6/17 21:57,A,饮料,植物蛋白
3.0,250ml维他奶巧克力味,2017/6/17 22:21,A,饮料,植物蛋白
3.0,无穷烤鸡小腿（蜂蜜）,2017/6/17 22:41,A,非饮料,肉干/豆制品/蛋
2.0,145ml旺仔牛奶盒装,2017/6/17 23:12,A,饮料,乳制品
4.5,65g卫龙亲嘴豆皮,2017/6/17 23:54,A,非饮料,肉干/豆制品/蛋
4.5,52g旺旺仙贝,2017/6/18 01:09,A,非饮料,膨化食品
2.0,雪力矿泉水,2017/6/18 01:14,A,饮料,水
4.5,250ml燕塘原味酸奶,2017/6/18 02:15,A,饮料,乳制品
5.0,脉动（青柠）,2017/6/18 03:15,A,饮料,功能饮料
4.0,营养快线,2017/6/18 08:53,A,饮料,乳制品
1.5,40g双汇玉米热狗肠,2017/6/18 10:41,A,非饮料,肉干/豆制品/蛋
1.6,咪咪虾条马来西亚风味,2017/6/18 12:42,A,非饮料,膨化食品
2.0,香脆肠,2017/6/18 13:55,A,非饮料,肉干/豆制品/蛋
39.6,180g统一满汉全席台式半筋半肉牛肉面,2017/6/18 13:56,A,非饮料,方便速食
3.0,雪碧（500ml）,2017/6/18 14:03,A,饮料,碳酸饮料
6.0,370g泰奇八宝粥,2017/6/18 14:12,A,非饮料,方便速食
3.0,统一绿茶,2017/6/18 14:38,A,饮料,茶饮料
5.5,205g伊利安慕希原味,2017/6/18 15:02,A,饮料,乳制品
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/6/18 15:19,A,非饮料,膨化食品
2.5,雪碧330ml,2017/6/18 15:23,A,饮料,碳酸饮料
3.0,12g劲仔小鱼卤香味,2017/6/18 15:46,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/6/18 15:48,A,饮料,功能饮料
3.0,无穷烤鸡小腿（蜂蜜）,2017/6/18 15:48,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/6/18 16:06,A,饮料,水
1.5,40g双汇玉米热狗肠,2017/6/18 16:17,A,非饮料,肉干/豆制品/蛋
1.6,20g马来西亚风味咪咪蟹味粒0219,2017/6/18 16:22,A,非饮料,膨化食品
3.0,雪碧最新款,2017/6/18 16:22,A,饮料,碳酸饮料
