金额,商品,支付时间,地点,商品大类,商品二级类
2.0,85g新麦潮北海道吐司,2017/5/12 13:32,C,非饮料,饼干糕点
1.6,韩国海牌海苔,2017/5/12 13:47,C,非饮料,海味零食
2.0,145ml旺仔牛奶盒装,2017/5/12 13:58,B,饮料,乳制品
3.5,600ml可口可乐,2017/5/12 14:04,B,饮料,碳酸饮料
5.5,205g伊利安慕希原味,2017/5/12 14:48,B,饮料,乳制品
3.0,250ml维他柠檬茶,2017/5/12 14:49,B,饮料,茶饮料
6.0,330ml伊利畅意乳酸菌原味,2017/5/12 14:58,B,饮料,乳制品
2.5,145ml旺仔牛奶盒装,2017/5/12 15:34,A,饮料,乳制品
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/12 15:38,A,非饮料,肉干/豆制品/蛋
4.0,85g新麦潮北海道吐司,2017/5/12 15:39,A,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/5/12 15:54,C,非饮料,肉干/豆制品/蛋
4.0,450ml美汁源果粒橙,2017/5/12 16:16,A,饮料,果蔬饮料
5.5,统一阿萨姆奶茶,2017/5/12 16:26,C,饮料,茶饮料
5.5,205g伊利安慕希原味,2017/5/12 16:27,B,饮料,乳制品
2.5,可口可乐330ml,2017/5/12 16:28,C,饮料,碳酸饮料
4.0,500ml统一阿萨姆奶茶,2017/5/12 16:28,E,饮料,茶饮料
3.5,统一冰红茶,2017/5/12 16:28,E,饮料,茶饮料
4.0,营养快线,2017/5/12 16:29,B,饮料,乳制品
3.5,统一冰红茶,2017/5/12 16:29,E,饮料,茶饮料
5.0,500ml统一阿萨姆奶茶,2017/5/12 16:30,A,饮料,茶饮料
2.5,145ml旺仔牛奶盒装,2017/5/12 16:31,D,饮料,乳制品
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/12 16:32,E,非饮料,饼干糕点
4.5,52g旺旺仙贝,2017/5/12 16:44,A,非饮料,膨化食品
4.5,600ml脉动青柠,2017/5/12 16:45,B,饮料,功能饮料
1.5,40g双汇玉米热狗肠,2017/5/12 16:46,A,非饮料,肉干/豆制品/蛋
4.5,180ml雀巢咖啡罐装,2017/5/12 16:47,A,饮料,咖啡
4.5,250ml燕塘甜牛奶,2017/5/12 16:54,A,饮料,乳制品
9.0,50g马赛克手撕鱿鱼条,2017/5/12 17:29,E,非饮料,海味零食
3.5,东鹏特饮,2017/5/12 17:35,C,饮料,功能饮料
3.0,统一冰红茶,2017/5/12 17:35,E,饮料,茶饮料
3.5,600ml可口可乐,2017/5/12 17:36,E,饮料,碳酸饮料
4.5,500ml加多宝,2017/5/12 18:03,A,饮料,茶饮料
4.0,新麦潮天然酵母面包（牛奶风味）,2017/5/12 18:04,C,非饮料,饼干糕点
3.0,250ml维他奶低糖原味,2017/5/12 18:14,E,饮料,植物蛋白
3.5,250ML东鹏特饮,2017/5/12 18:56,E,饮料,功能饮料
4.5,燕塘原味酸奶,2017/5/12 19:40,D,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/5/12 19:59,A,非饮料,肉干/豆制品/蛋
4.5,52g旺旺仙贝,2017/5/12 20:16,D,非饮料,膨化食品
3.2,咪咪虾条马来西亚风味,2017/5/12 20:18,D,非饮料,膨化食品
4.5,600ml脉动青柠,2017/5/12 20:47,E,饮料,功能饮料
3.5,70g乖媳妇野山泡椒凤爪,2017/5/12 21:17,E,非饮料,肉干/豆制品/蛋
2.0,10g卫龙亲嘴烧香辣味,2017/5/12 22:42,E,非饮料,肉干/豆制品/蛋
7.5,225g味之不规则饼干芝士味,2017/5/12 22:45,E,非饮料,饼干糕点
4.5,250ml燕塘甜牛奶,2017/5/12 22:46,E,饮料,乳制品
6.5,250ml红牛,2017/5/12 22:49,A,饮料,功能饮料
5.4,32g卫龙亲嘴烧红烧牛肉味,2017/5/12 22:50,A,非饮料,肉干/豆制品/蛋
4.5,500ml营养快线原味,2017/5/12 23:01,A,饮料,乳制品
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/12 23:10,A,非饮料,肉干/豆制品/蛋
1.5,卫龙亲嘴烧红烧牛肉味,2017/5/12 23:11,A,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/5/12 23:44,C,非饮料,肉干/豆制品/蛋
6.5,91g徐福记凤梨酥,2017/5/13 00:11,C,非饮料,饼干糕点
2.5,250ml维他奶巧克力味,2017/5/13 00:15,E,饮料,植物蛋白
4.5,250ml燕塘甜牛奶,2017/5/13 03:32,E,饮料,乳制品
5.0,110g顺宝九制话梅,2017/5/13 03:33,A,非饮料,蜜饯/果干
6.0,红牛,2017/5/13 03:34,C,饮料,功能饮料
2.0,劲仔小鱼（卤香味）,2017/5/13 04:34,C,非饮料,肉干/豆制品/蛋
4.5,燕塘甜牛奶,2017/5/13 04:35,E,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/5/13 04:37,C,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/5/13 07:48,A,非饮料,肉干/豆制品/蛋
2.4,咪咪虾条马来西亚风味,2017/5/13 07:52,C,非饮料,膨化食品
5.0,600ml脉动青柠,2017/5/13 07:53,B,饮料,功能饮料
1.5,40g双汇玉米热狗肠,2017/5/13 07:55,E,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/5/13 07:56,B,非饮料,肉干/豆制品/蛋
3.0,40g双汇玉米热狗肠,2017/5/13 07:58,E,非饮料,肉干/豆制品/蛋
3.0,70g乖媳妇野山泡椒凤爪,2017/5/13 07:59,B,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/5/13 08:00,C,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/5/13 08:00,D,饮料,乳制品
2.0,85g新麦潮北海道吐司,2017/5/13 09:35,A,非饮料,饼干糕点
5.0,85g统一老坛酸菜牛肉面,2017/5/13 09:36,B,非饮料,方便速食
3.0,伊利优酸乳,2017/5/13 10:53,A,饮料,乳制品
4.0,营养快线,2017/5/13 10:53,D,饮料,乳制品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/13 11:23,D,非饮料,饼干糕点
4.5,燕塘甜牛奶,2017/5/13 11:45,E,饮料,乳制品
4.5,480ml小茗同学冷泡青柠红茶,2017/5/13 11:59,E,饮料,茶饮料
1.5,12g劲仔小鱼麻辣味,2017/5/13 12:05,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/5/13 12:06,B,饮料,功能饮料
4.0,500ml统一阿萨姆奶茶,2017/5/13 12:06,E,饮料,茶饮料
6.0,红牛,2017/5/13 12:06,E,饮料,功能饮料
6.0,86g合味道浓猪骨味,2017/5/13 12:07,C,非饮料,方便速食
1.5,12g劲仔小鱼麻辣味,2017/5/13 12:39,E,非饮料,肉干/豆制品/蛋
3.2,20g咪咪虾条马来西亚风味,2017/5/13 12:46,A,非饮料,膨化食品
5.5,268ml雀巢咖啡丝滑拿铁,2017/5/13 12:47,E,饮料,咖啡
4.5,250ml燕塘原味酸奶,2017/5/13 13:16,D,饮料,乳制品
4.0,上好佳田园薯片,2017/5/13 13:31,A,非饮料,膨化食品
2.5,145ml旺仔牛奶盒装,2017/5/13 13:32,B,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/5/13 13:34,A,饮料,乳制品
4.5,40g乐事薯片黄瓜味,2017/5/13 13:35,D,非饮料,膨化食品
8.0,乐事薯片（黄瓜味）,2017/5/13 13:36,E,非饮料,膨化食品
4.0,盼盼手撕面包,2017/5/13 13:42,C,非饮料,饼干糕点
8.0,乐事薯片（黄瓜味）,2017/5/13 15:10,E,非饮料,膨化食品
4.5,68g好丽友巧克力派2枚,2017/5/13 15:11,D,非饮料,饼干糕点
1.5,卫龙亲嘴烧红烧牛肉味,2017/5/13 15:29,A,非饮料,肉干/豆制品/蛋
8.0,160g盼盼手撕面包,2017/5/13 15:30,E,非饮料,饼干糕点
8.0,乐事薯片（青柠）,2017/5/13 15:33,E,非饮料,膨化食品
4.0,150g健能酸奶原味,2017/5/13 15:34,B,饮料,乳制品
5.5,268ml雀巢咖啡丝滑拿铁,2017/5/13 16:08,C,饮料,咖啡
3.5,雪碧（500ml）,2017/5/13 16:21,A,饮料,碳酸饮料
4.5,营养快线,2017/5/13 16:21,B,饮料,乳制品
4.5,78g卫龙亲嘴语辣条,2017/5/13 16:22,B,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮手撕面包（提子味）,2017/5/13 16:23,B,非饮料,饼干糕点
2.5,145ml旺仔牛奶盒装,2017/5/13 16:24,D,饮料,乳制品
3.0,卫龙大面筋,2017/5/13 16:24,D,非饮料,肉干/豆制品/蛋
1.5,小鱼仔,2017/5/13 16:25,C,非饮料,海味零食
6.0,13g无穷烤鸡小腿蜂蜜味,2017/5/13 16:29,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/13 16:31,D,非饮料,肉干/豆制品/蛋
3.5,维他原味豆奶,2017/5/13 17:05,D,饮料,植物蛋白
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/13 17:14,B,非饮料,饼干糕点
4.0,85g新麦潮北海道吐司,2017/5/13 17:24,C,非饮料,饼干糕点
4.0,85g新麦潮北海道吐司,2017/5/13 18:04,B,非饮料,饼干糕点
4.0,85g新麦潮北海道吐司,2017/5/13 18:10,A,非饮料,饼干糕点
4.0,日式鱼果,2017/5/13 18:16,C,非饮料,膨化食品
6.0,多芙利香草奶油味蛋糕,2017/5/13 19:03,A,非饮料,饼干糕点
1.5,12g劲仔小鱼麻辣味,2017/5/13 19:04,A,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/5/13 19:21,C,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/5/13 19:21,E,非饮料,肉干/豆制品/蛋
5.0,48g好丽友薯愿香烤原味,2017/5/13 19:27,B,非饮料,膨化食品
2.5,30g无穷农场盐_鸡蛋,2017/5/13 19:45,D,非饮料,肉干/豆制品/蛋
8.0,80g四洲粟一烧烧烤味,2017/5/13 19:52,B,非饮料,膨化食品
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/13 20:18,C,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/5/13 20:19,C,非饮料,饼干糕点
4.0,日式鱼果,2017/5/13 20:28,C,非饮料,膨化食品
2.0,85g新麦潮北海道吐司,2017/5/13 20:29,A,非饮料,饼干糕点
6.0,86g合味道海鲜风味,2017/5/13 20:30,A,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/5/13 20:32,A,非饮料,肉干/豆制品/蛋
7.5,225g味之不规则饼干芝士味,2017/5/13 20:40,E,非饮料,饼干糕点
7.5,225g味之不规则饼干芝士味,2017/5/13 20:42,E,非饮料,饼干糕点
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/13 20:51,B,非饮料,饼干糕点
7.5,雀巢咖啡,2017/5/13 21:00,E,饮料,咖啡
4.5,250ml燕塘甜牛奶,2017/5/13 21:06,A,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/5/13 21:43,C,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/5/13 21:44,B,非饮料,肉干/豆制品/蛋
4.5,40g乐事美国经典原味,2017/5/13 21:46,C,非饮料,膨化食品
7.5,225g味之不规则饼干芝士味,2017/5/13 22:07,E,非饮料,饼干糕点
4.5,65g卫龙亲嘴豆皮,2017/5/13 22:08,A,非饮料,肉干/豆制品/蛋
3.0,冰糖雪梨,2017/5/13 22:49,A,饮料,果蔬饮料
4.5,椰树牌椰汁,2017/5/13 22:49,B,饮料,植物蛋白
3.5,85g新麦潮手撕面包（提子味）,2017/5/13 23:03,A,非饮料,饼干糕点
2.5,30g元朗小蛋卷,2017/5/13 23:21,A,非饮料,饼干糕点
3.0,250ml维他原味豆奶,2017/5/14 00:10,E,饮料,植物蛋白
5.5,268ml雀巢咖啡丝滑拿铁,2017/5/14 00:21,A,饮料,咖啡
3.0,40g双汇玉米热狗肠,2017/5/14 00:31,D,非饮料,肉干/豆制品/蛋
4.5,55g奥利奥原味夹心饼干,2017/5/14 00:33,E,非饮料,饼干糕点
4.0,145ml旺仔牛奶盒装,2017/5/14 00:34,B,饮料,乳制品
1.6,20g马来西亚风味咪咪蟹味粒0219,2017/5/14 00:51,E,非饮料,膨化食品
4.5,52g旺旺仙贝,2017/5/14 00:54,A,非饮料,膨化食品
3.5,70g乖媳妇野山泡椒凤爪,2017/5/14 02:56,B,非饮料,肉干/豆制品/蛋
4.5,40g呀土豆番茄酱味,2017/5/14 02:58,D,非饮料,膨化食品
3.0,雪碧最新款,2017/5/14 02:59,C,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/5/14 02:59,E,饮料,茶饮料
1.5,40g双汇玉米热狗肠,2017/5/14 03:48,A,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/5/14 07:27,A,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮手撕面包（提子味）,2017/5/14 07:35,B,非饮料,饼干糕点
1.8,32g卫龙亲嘴烧,2017/5/14 07:36,B,非饮料,肉干/豆制品/蛋
6.5,83g汤达人酸辣豚骨拉面,2017/5/14 07:37,A,非饮料,方便速食
1.8,32g卫龙亲嘴烧,2017/5/14 07:57,C,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/5/14 09:18,A,饮料,功能饮料
3.5,王老吉（罐）,2017/5/14 09:18,C,饮料,茶饮料
1.6,韩国海牌海苔,2017/5/14 11:18,E,非饮料,海味零食
6.5,91g徐福记凤梨酥,2017/5/14 11:57,B,非饮料,饼干糕点
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/14 11:58,C,饮料,果蔬饮料
4.0,王老吉（500ml）,2017/5/14 12:03,A,饮料,茶饮料
2.0,怡宝纯净水,2017/5/14 12:03,C,饮料,水
5.5,145g果王迷你山楂包装,2017/5/14 12:11,C,非饮料,蜜饯/果干
1.6,2g韩国海牌海苔,2017/5/14 13:14,D,非饮料,海味零食
6.5,430g泰奇八宝粥,2017/5/14 13:16,A,非饮料,方便速食
1.6,2g韩国海牌海苔,2017/5/14 13:46,C,非饮料,海味零食
1.6,2g韩国海牌海苔,2017/5/14 13:51,C,非饮料,海味零食
12.5,100g*5瓶益力多,2017/5/14 14:32,B,饮料,乳制品
2.0,怡宝纯净水,2017/5/14 15:01,A,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/5/14 15:03,A,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/5/14 15:04,E,非饮料,肉干/豆制品/蛋
10.0,味之不规则饼干（芝士味）,2017/5/14 15:07,C,非饮料,饼干糕点
3.5,85g新麦潮手撕面包（提子味）,2017/5/14 15:08,B,非饮料,饼干糕点
4.5,250ml燕塘甜牛奶,2017/5/14 15:19,A,饮料,乳制品
5.5,268ml雀巢咖啡丝滑拿铁,2017/5/14 15:32,B,饮料,咖啡
9.0,50g马赛克手撕鱿鱼条,2017/5/14 15:34,E,非饮料,海味零食
4.5,250ml燕塘甜牛奶,2017/5/14 15:36,E,饮料,乳制品
6.0,160g盼盼手撕面包,2017/5/14 15:38,E,非饮料,饼干糕点
3.5,250ml香满楼纯牛奶,2017/5/14 16:08,C,饮料,乳制品
3.0,40g双汇玉米热狗肠,2017/5/14 16:15,B,非饮料,肉干/豆制品/蛋
2.4,20g咪咪虾条马来西亚风味,2017/5/14 16:37,C,非饮料,膨化食品
3.6,20g咪咪虾条马来西亚风味,2017/5/14 16:38,B,非饮料,膨化食品
3.0,可口可乐（500ml）,2017/5/14 16:39,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/5/14 16:39,C,饮料,水
3.0,印尼芝士威化饼干,2017/5/14 16:40,A,非饮料,饼干糕点
4.0,银鹭八宝粥,2017/5/14 16:40,C,饮料,方便速食
2.0,鸭翅,2017/5/14 16:41,B,非饮料,肉干/豆制品/蛋
5.5,330ml伊利畅意乳酸菌原味,2017/5/14 17:21,B,饮料,乳制品
5.0,500ml统一阿萨姆奶茶,2017/5/14 17:35,A,饮料,茶饮料
5.5,500ml统一阿萨姆奶茶,2017/5/14 17:36,E,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/5/14 18:04,E,饮料,植物蛋白
2.0,85g新麦潮手撕面包（提子味）,2017/5/14 18:06,B,非饮料,饼干糕点
4.0,尖叫,2017/5/14 18:12,C,饮料,功能饮料
3.5,芬达330ml,2017/5/14 18:12,E,饮料,碳酸饮料
5.0,85g统一老坛酸菜牛肉面,2017/5/14 18:22,E,非饮料,方便速食
3.0,85g新麦潮北海道吐司,2017/5/14 18:23,B,非饮料,饼干糕点
2.0,40g双汇玉米热狗肠,2017/5/14 18:31,E,非饮料,肉干/豆制品/蛋
5.5,330ml伊利畅意乳酸菌原味,2017/5/14 19:47,E,饮料,乳制品
3.5,维他柠檬茶,2017/5/14 20:09,C,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/5/14 20:13,A,饮料,植物蛋白
2.5,30g无穷农场盐_鸡蛋,2017/5/14 20:39,A,非饮料,肉干/豆制品/蛋
5.0,500ml统一阿萨姆奶茶,2017/5/14 20:43,A,饮料,茶饮料
3.0,250ml维他柠檬茶,2017/5/14 20:58,C,饮料,茶饮料
2.4,20g马来西亚风味咪咪蟹味粒0219,2017/5/14 22:00,C,非饮料,膨化食品
5.5,统一来一桶香辣老坛酸菜牛肉面,2017/5/14 22:45,A,非饮料,方便速食
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/14 22:53,B,非饮料,肉干/豆制品/蛋
4.0,美汁源果粒橙,2017/5/15 00:01,E,饮料,果蔬饮料
4.5,500ml加多宝,2017/5/15 00:07,C,饮料,茶饮料
4.5,52g旺旺仙贝,2017/5/15 00:17,D,非饮料,膨化食品
3.0,卫龙大面筋,2017/5/15 02:20,B,非饮料,肉干/豆制品/蛋
3.5,雪碧330ml,2017/5/15 02:20,E,饮料,碳酸饮料
7.0,80g马赛克香蕉片,2017/5/15 03:58,A,非饮料,蜜饯/果干
3.5,可乐可乐,2017/5/15 04:03,C,饮料,碳酸饮料
1.5,40g双汇玉米热狗肠,2017/5/15 07:39,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/5/15 07:40,C,饮料,茶饮料
4.0,阿萨姆煎茶奶绿,2017/5/15 07:41,B,饮料,茶饮料
6.0,330ml伊利畅意乳酸菌原味,2017/5/15 07:47,C,饮料,乳制品
39.6,180g统一满汉全席台式半筋半肉牛肉面,2017/5/15 08:31,A,非饮料,方便速食
4.0,600ml脉动青柠,2017/5/15 08:33,E,饮料,功能饮料
6.0,86g合味道海鲜风味,2017/5/15 08:42,B,非饮料,方便速食
1.5,12g劲仔小鱼麻辣味,2017/5/15 10:02,E,非饮料,肉干/豆制品/蛋
3.0,250ml维他奶低糖原味,2017/5/15 10:08,C,饮料,植物蛋白
1.5,45g双汇泡面拍挡,2017/5/15 10:10,E,非饮料,肉干/豆制品/蛋
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/15 11:24,B,非饮料,饼干糕点
7.5,225g味之不规则饼干芝士味,2017/5/15 11:27,E,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/5/15 11:28,B,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/5/15 11:32,A,饮料,茶饮料
3.5,34g公仔迷你杯牛肉味,2017/5/15 11:38,A,非饮料,方便速食
1.5,40g双汇玉米热狗肠,2017/5/15 11:55,D,非饮料,肉干/豆制品/蛋
5.5,268ml雀巢咖啡丝滑拿铁,2017/5/15 12:02,C,饮料,咖啡
3.0,250ml维他原味豆奶,2017/5/15 12:07,E,饮料,植物蛋白
5.0,500ml统一阿萨姆奶茶,2017/5/15 12:19,E,饮料,茶饮料
3.5,可口可乐330ml,2017/5/15 12:19,E,饮料,碳酸饮料
3.0,85g新麦潮手撕面包（提子味）,2017/5/15 12:20,C,非饮料,饼干糕点
4.5,52g旺旺仙贝,2017/5/15 12:24,D,非饮料,膨化食品
4.5,50g上好佳日式鱼果,2017/5/15 12:25,B,非饮料,膨化食品
3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/15 13:12,D,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘红枣牛奶,2017/5/15 14:20,D,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/5/15 14:25,C,非饮料,膨化食品
4.5,40g乐事薯片黄瓜味,2017/5/15 14:27,A,非饮料,膨化食品
4.5,燕塘甜牛奶,2017/5/15 14:48,B,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/5/15 15:13,C,饮料,乳制品
1.5,40g双汇玉米热狗肠,2017/5/15 15:23,C,非饮料,肉干/豆制品/蛋
3.5,丽芝士纳宝帝奶酪威化饼干,2017/5/15 15:27,D,非饮料,饼干糕点
4.0,营养快线,2017/5/15 15:27,D,饮料,乳制品
4.5,78g卫龙亲嘴语辣条,2017/5/15 15:33,A,非饮料,肉干/豆制品/蛋
4.5,480ml小茗同学冷泡青柠红茶,2017/5/15 15:34,B,饮料,茶饮料
7.0,80g马赛克香蕉片,2017/5/15 15:44,E,非饮料,蜜饯/果干
3.0,伊利纯牛奶,2017/5/15 15:46,D,饮料,乳制品
3.5,伊利优酸乳,2017/5/15 15:46,E,饮料,乳制品
3.2,2g韩国海牌海苔,2017/5/15 16:26,E,非饮料,海味零食
2.0,145ml旺仔牛奶盒装,2017/5/15 16:36,B,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/5/15 18:05,D,饮料,乳制品
4.5,55g奥利奥原味芝士饼干,2017/5/15 18:10,E,非饮料,饼干糕点
4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/15 18:11,D,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/5/15 18:24,C,饮料,茶饮料
4.5,80g香飘飘椰果奶茶麦香味,2017/5/15 18:25,A,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/15 18:26,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/5/15 18:29,A,饮料,功能饮料
2.5,雪碧330ml,2017/5/15 18:29,B,饮料,碳酸饮料
2.5,145ml旺仔牛奶盒装,2017/5/15 18:30,C,饮料,乳制品
7.5,225g味之不规则饼干芝士味,2017/5/15 18:32,E,非饮料,饼干糕点
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/15 18:42,E,非饮料,饼干糕点
3.5,芬达330ml,2017/5/15 18:42,E,饮料,碳酸饮料
4.5,250ml燕塘原味酸奶,2017/5/15 18:43,D,饮料,乳制品
2.0,5片装益达绿箭口香糖,2017/5/15 18:50,A,非饮料,糖果/巧克力
1.5,12g劲仔小鱼麻辣味,2017/5/15 18:59,D,非饮料,肉干/豆制品/蛋
4.5,40g乐事薯片黄瓜味,2017/5/15 20:41,A,非饮料,膨化食品
3.0,统一冰红茶,2017/5/15 20:42,A,饮料,茶饮料
3.5,东鹏特饮,2017/5/15 20:42,B,饮料,功能饮料
2.0,85g新麦潮手撕面包（提子味）,2017/5/15 20:44,B,非饮料,饼干糕点
4.5,68g好丽友蛋黄派2枚,2017/5/15 21:04,C,非饮料,饼干糕点
6.0,86g合味道海鲜风味,2017/5/15 21:48,A,非饮料,方便速食
4.8,诗竹竹纤维面巾纸,2017/5/15 21:50,A,非饮料,纸巾
6.0,330ml伊利畅意乳酸菌原味,2017/5/15 22:11,B,饮料,乳制品
1.5,12g劲仔小鱼麻辣味,2017/5/15 22:16,C,非饮料,肉干/豆制品/蛋
3.0,40g双汇玉米热狗肠,2017/5/15 22:17,C,非饮料,肉干/豆制品/蛋
4.5,50g上好佳田园薯片番茄味,2017/5/15 22:36,C,非饮料,膨化食品
2.4,咪咪虾条马来西亚风味,2017/5/15 23:20,C,非饮料,膨化食品
2.5,30g元朗小蛋卷,2017/5/15 23:22,B,非饮料,饼干糕点
6.0,红牛,2017/5/15 23:34,A,饮料,功能饮料
3.5,东鹏特饮,2017/5/15 23:34,B,饮料,功能饮料
4.0,500ml加多宝,2017/5/15 23:38,C,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/5/16 00:09,A,饮料,乳制品
4.5,40g双汇玉米热狗肠,2017/5/16 00:11,A,非饮料,肉干/豆制品/蛋
6.0,86g合味道海鲜风味,2017/5/16 00:17,C,非饮料,方便速食
4.5,12g劲仔小鱼麻辣味,2017/5/16 00:59,C,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/5/16 01:58,A,非饮料,肉干/豆制品/蛋
4.0,55g奥利奥原味芝士饼干,2017/5/16 01:59,B,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/5/16 02:06,C,饮料,茶饮料
4.0,55g奥利奥原味芝士饼干,2017/5/16 02:07,B,非饮料,饼干糕点
1.5,12g劲仔小鱼麻辣味,2017/5/16 07:06,A,非饮料,肉干/豆制品/蛋
5.5,268ml雀巢咖啡丝滑拿铁,2017/5/16 07:54,C,饮料,咖啡
3.0,芬达330ml,2017/5/16 07:56,A,饮料,碳酸饮料
4.0,营养快线,2017/5/16 07:56,E,饮料,乳制品
11.8,37.5g费列罗榛果威化巧克力3颗,2017/5/16 08:18,A,非饮料,糖果/巧克力
2.5,可口可乐330ml,2017/5/16 08:19,D,饮料,碳酸饮料
3.0,熊字饼,2017/5/16 08:19,E,非饮料,饼干糕点
2.5,30g无穷农场盐_鸡蛋,2017/5/16 09:59,B,非饮料,肉干/豆制品/蛋
7.0,130g果王玉带蚕豆,2017/5/16 10:10,E,非饮料,坚果炒货
6.0,红牛,2017/5/16 12:07,A,饮料,功能饮料
2.0,怡宝纯净水,2017/5/16 12:07,E,饮料,水
7.0,150g洽洽原香瓜子,2017/5/16 12:08,A,非饮料,坚果炒货
5.8,100g卫龙点心面黑椒牛排味,2017/5/16 12:12,B,非饮料,肉干/豆制品/蛋
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/16 12:13,B,非饮料,饼干糕点
7.5,225g味之不规则饼干芝士味,2017/5/16 12:16,E,非饮料,饼干糕点
4.5,40g乐事美国经典原味,2017/5/16 12:20,C,非饮料,膨化食品
5.5,480ml小茗同学冷泡青柠红茶,2017/5/16 12:32,A,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/5/16 12:38,D,非饮料,方便速食
4.0,85g新麦潮手撕面包（提子味）,2017/5/16 12:50,E,非饮料,饼干糕点
1.8,32g卫龙亲嘴烧,2017/5/16 13:07,C,非饮料,肉干/豆制品/蛋
7.5,雀巢咖啡,2017/5/16 14:15,E,饮料,咖啡
1.6,20g咪咪虾条马来西亚风味,2017/5/16 14:47,A,非饮料,膨化食品
6.0,红牛,2017/5/16 15:08,C,饮料,功能饮料
3.5,伊利优酸乳,2017/5/16 15:08,E,饮料,乳制品
4.0,脉动,2017/5/16 15:09,B,饮料,功能饮料
10.0,口味王槟榔（绿）,2017/5/16 15:09,C,非饮料,蜜饯/果干
2.5,冰红茶（罐）,2017/5/16 15:09,E,饮料,茶饮料
4.5,阿萨姆奶茶,2017/5/16 15:45,B,饮料,茶饮料
3.0,可口可乐330ml,2017/5/16 15:45,E,饮料,碳酸饮料
3.0,70g乖媳妇野山泡椒凤爪,2017/5/16 15:52,B,非饮料,肉干/豆制品/蛋
2.5,无穷农场盐_鸡蛋,2017/5/16 15:55,B,非饮料,肉干/豆制品/蛋
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/16 15:57,D,非饮料,饼干糕点
3.5,丽芝士纳宝帝奶酪威化饼干,2017/5/16 16:00,B,非饮料,饼干糕点
3.5,冰糖雪梨,2017/5/16 16:02,B,饮料,果蔬饮料
3.0,可口可乐最新款,2017/5/16 16:02,D,饮料,碳酸饮料
